0,0.470455,0,0,0,0,0.430337,0,0,0.284077,0.326512,0,0,0,0.510642,0,0,0,0,0.523302,0,0,0,0.333259,0.344133,0,0,0.288853,0.236795,0,0.322914,0,0.741709,0,0.878218,0.484268,0,0.565399,0.326936,0.323044,0.324315,0.295456,0.226079,0.211258,0.462269,0.116795,0.108049,0,0,0,0.311164,0,0.71113,0.508624,0.361335,0.231563,0.23695,0.239866,0.30797,0.141605,0.13547,0.286142,0.490488,0.663942,0,0.82863,0,0.3779,0,0.54003,0.362078,0.28237,0.37889,0.203272,0.179748,0.178098,0.159538,0.13642,0.902766,0,0.59378,0,0.363388,0,0,0,0.294746,0.301547,0.27768,0.260702,0.215716,0.183953,0.668782,0,0,0.735124,0.520339,0,0,0.740659,0,1,0,0.356099,0.351166,0.286011,0.273485,0.324584,0.26005,0,0,0,0,0,0,0,0,0.617839,0,0,0,0.395789,0,0.317647,0,0,0,0.632235,0.68715,0,0,0,0,0,0,0,0,0,0.991941,0.538589,0.338627,0.47964,0,0,0,0,0,0,0,0,0,0.420661,0,0,0,0,0.388889,0,0,0
0.371213,0.532879,0,0,0,0.492388,0.521351,0,0,0.625386,0.47413,0,0,0,0.335935,0.396358,0,0.49144,0.384887,0.481594,0,0,0,0.560233,0.428238,0,0,0.391892,0.4608,0.342946,0.374914,0,0.333115,0.250866,0.328402,0.442619,0.487801,0.503176,0.455699,0.522252,0.540662,0,0,0.347351,0.233133,0.293177,0.275205,0.242307,0.220687,0.265501,0.394371,0.42002,0.321372,0.393509,0,0.441411,0.543311,0,0.398259,0.316275,0.264804,0.229164,0.178542,0.170821,0.126808,0.239568,0.441331,0.442903,0.338054,0.400076,0.530194,0.485249,0.441946,0.43601,0.277037,0.329702,0.353962,0.198619,0.126894,0.140221,0.199759,0.115282,0.582792,0.274601,0,0.452331,0.44361,0.541164,0.505386,0.421292,0.346522,0.330016,0.228478,0.221794,0.107137,0.0910219,0.18511,0.419065,0.496783,0,0.336355,0.543491,0.665805,0.572294,0,0,0,0.342307,0.398101,0.454322,0.143255,0.25154,0,0,0,0,0,0,0,0.583997,0.537503,0.700737,0.648305,0,0.176555,0.480869,0,0,0.460092,0.703097,0.335921,0,0,0.512577,0,0.66646,0.618515,0,0,0.377448,0.449973,1,0.39437,0,0,0,0,0.595229,0,0,0,0.413068,0,0,0,0,0.336431,0,0,0
0.530532,0.509513,0,0,0,0.52261,0.500362,0,0,0.406926,0.468729,0,0,0,0.547698,0.735648,0,0.574749,0.765545,0.584774,0.518429,0,0,0.455407,0.407562,0,0,0.553462,0.529492,0.611673,0.733945,0,0.648095,0.66441,0.616988,0.558523,0.52664,0.506001,0.353322,0.372765,0.329167,0.35514,0.403486,0,0.700527,0.635785,0.914518,0.719679,0.649971,0.595323,0.584662,0.591835,0.544991,0.438573,0.342622,0.247699,0.229147,0.223044,0.284895,0.463223,0.605339,0.616513,0.555622,0.620044,0.762111,0.612011,0.605608,0.690708,0.472226,0.395225,0.267102,0.215086,0.161322,0.163674,0.224767,0.366903,0.432973,0.580097,0.663873,0.722002,0.630374,0.573195,0.623797,0.526328,0.441052,0.419366,0.251217,0.220581,0.185136,0.186688,0.23253,0.3873,0.424558,0.623213,0.559948,0.639745,0.512734,0.640817,0.551587,0.548604,0.585911,0.449848,0.32377,0.268903,0.255351,0.255254,0.302244,0.366392,0.529834,0.534079,0.615038,0.646174,0,0.630824,0.629358,0.559228,0.564536,0.38171,0.392417,0.353187,0.357058,0.330454,0.481895,0.619441,0.66879,0.510664,0.607405,0.631936,0.659445,0.49171,0.605846,0.545737,0.480787,0.501309,0.426493,0.466813,0.41709,0.464803,0.478113,0.479202,0.610897,0.501518,0.628348,0.771734,0.528248,0,0,0.495587,0,0,0,0.512887,0,0,0,0,0.48411,0,0,0
0.779694,0,0,0,0,0.457179,0.622603,0,0,0.720985,0.675734,0,0,0,0.622849,0.990253,0,0.606066,0,0.854927,0.765496,0,0,0.790176,0.914528,0,0,0.774719,0.748559,0.699072,0.731887,0,0,0,0,0.618117,0,0.499706,0.584127,0,0.669134,1,0.635157,0.857705,0.817034,0.689876,0.985207,0.702664,0.376228,0.462959,0.382284,0.709008,0.2909,0.391697,0.576007,0.511025,0,0.555086,0.695077,0.596942,0.595557,0.70095,0.818239,0.559465,0.534629,0.295992,0.175208,0.340919,0.345972,0.509219,0.522383,0.51672,0.533355,0.534987,0.594356,0.633808,0.510223,0.634395,0.544906,0.576863,0.337693,0.234649,0.163543,0.201373,0.228951,0.288273,0.340695,0.407626,0.490749,0.559326,0.592617,0.683329,0.574476,0.529656,0.557173,0.512987,0.339541,0.217426,0.139075,0.143137,0.216242,0.248038,0.458739,0.579438,0.490823,0.692553,0.506908,0.689884,0.59765,0.502394,0.547345,0.428269,0,0.254894,0.194335,0.172466,0.23851,0.272647,0.420892,0.416135,0.53398,0.567695,0.655501,0.708035,0.694273,0.567387,0.535748,0.447619,0.312884,0.304755,0.22006,0.246247,0.263065,0.283248,0.340936,0.471811,0.485706,0.493826,0.498705,0.468477,0.545544,0.623959,0.646365,0.506277,0.411169,0,0,0.323884,0,0,0,0.386245,0,0,0,0,0.459326,0,0,0
0.41692,0.453507,0,0,0,0.545556,0.640881,0,0,0.752254,0.516938,0,0,0,0.568819,0.613321,0,0.588502,0.461263,0.46756,0.568943,0,0,0.509653,0.673792,0,0,0.777999,0.608337,0.622437,0.52204,0,0.269753,0.565983,0.304569,0.463433,0.376692,0.939227,0.483972,0.837423,0.762668,0.798038,0.736953,0.72859,0,0.72344,0.54585,0.536989,0.318491,0.133853,0.219984,0.249346,0.33985,0.364136,0.551164,0.495705,0.659146,0.724755,0.531283,0.684265,0.524038,0.574098,0.551986,0.567769,0.0823514,0.148208,0.160206,0.21728,0.294884,0.380054,0.477082,0.616153,0.6273,0.640969,0.683665,0,0.555322,0.541634,0.503011,0.386089,0.326229,0.240793,0.2141,0.257254,0.33167,0.370915,0.440927,0.535997,0.570472,0.573819,0.654183,0.735965,0.660619,0.53763,0.410741,0.956645,0.35414,0.361255,0.278543,0.29399,0.397433,0.415008,0.444457,0.533459,0.650496,0.711682,0.671306,0.683226,0,0.673048,0.481039,0.370396,0,0.411026,0.429044,0.390628,0.441414,0,0,0,0,0,0.642667,0.662178,0.697472,0.736292,0.520947,0.551575,0.513175,0.531658,0.469702,0.723769,0.535166,0.559273,0.664726,0.554192,0.790826,0.733505,0.71155,0.672031,0.692812,0.732296,0.670737,0.648821,0.506026,0,0,0.580842,0,0,0,0.569616,0,0,0,0,0.571518,0,0,0
0,0.587735,0,0,0,0.713336,0,0,0,0.547316,0.641616,0,0,0,0.614238,0.581928,0,0.820764,0.613723,0.433654,0.49475,0,0,0.522837,0.569485,0,0,1,0.49377,0.519427,0.385378,0,0.693525,0.680595,0,0,0.634685,0,0.394871,0.469481,0.444121,0.31083,0.607567,0.468013,0.31955,0.513505,0,0,0.526361,0.62592,0.523918,0.952834,0,0.622996,0.278744,0.275504,0.28438,0.270636,0.313767,0.354149,0.512168,0.764555,0.659604,0.676417,0.614972,0.769029,0.68124,0.629466,0.394899,0.261401,0.346537,0.231364,0.217633,0.23368,0.28239,0.293161,0.364322,0.496573,0,0.419989,0.587516,0.623671,0.585588,0.54503,0.537815,0.298203,0.212739,0.203225,0.188125,0.218603,0.222261,0.333397,0.412853,0.480886,0.503614,0.59454,0.626594,0.627129,0.594308,0.528441,0.376909,0.186434,0.212949,0.195119,0.15998,0.189555,0.227922,0.250682,0.398184,0.717832,0.487528,0.519644,0,0.56627,0.417277,0.664846,0.475073,0.52954,0.42493,0.248095,0.236541,0.258078,0.317831,0.315286,0.70729,0.496888,0.58028,0.735026,0.55448,0.479326,0.564032,0.372723,0.522356,0.581758,0.392542,0.349694,0.284095,0.288587,0.328673,0.376094,0.454763,0.495788,0.669129,0.64434,0.466174,0,0,0.515939,0,0,0,0.363259,0,0,0,0,0.463902,0,0,0
0.368555,0.30582,0,0,0,0.24736,0.255887,0,0,0.276857,0.279747,0,0,0,0.363524,0.366966,0,0.348454,0.374602,0.292973,0.24112,0,0,0.259899,0.289719,0,0,0.305297,0.314498,0.391009,0.378074,0,0.392386,0.565489,0.285984,0.265848,0.251642,0.242731,0.195505,0.195177,0.248226,0.28644,0.305819,0.34361,0.453622,0.454783,0.427057,0.444856,0.481793,0.358353,0.379132,0.289715,0.191083,0.143588,0.142404,0.145479,0.228976,0.231808,0.304763,0.301516,0.439859,0.464189,0.445974,0.537201,0.384016,0.49702,0.300879,0.375877,0.146458,0.133648,0.122026,0.156427,0.196076,0.226911,0.303909,0.287029,0.400563,0.523748,0.525839,0.560098,0.47358,0.403207,0.443168,0.270023,0.235366,0.150811,0.149027,0.177641,0.240804,0.270885,0.300454,0.334969,0.443649,0.451891,0.456105,0.297774,0.48582,0.584219,0.405094,0.505907,0.28002,0.278658,0.230973,0.202551,0.328846,0.265217,0.358868,0.425559,0.56181,0.434673,0.429678,0.538128,0,0.702612,0.568077,0.565133,0.425057,0.489958,0.239232,0.423732,0.246413,0.444706,0.31716,0.405851,0.548571,0.591529,0.56786,0.273976,0.592551,0.673649,0.632516,0.586946,0.488596,0.435681,0.509485,0.418744,0.320134,0.453383,0.482566,0.582066,0.502365,0.594874,0.567739,0.62974,0.541846,0,0,0.503451,0,0,0,0.524583,0,0,0,0,0.571825,0,0,0
0.693584,0.362742,0,0,0,0.280499,0.247787,0,0,0.208886,0.231724,0,0,0,0.266859,0.445365,0,0.257604,0.278592,0.40698,0.323796,0,0,0.240236,0.252336,0,0,0.220752,0.28975,0.24443,0.218382,0,0.487287,0,0,0.700241,0.197581,0.235382,0.237706,0.24955,0.219469,0.257936,0.234129,0.207941,0.411674,0.522883,0.404578,0.405565,0.457897,0.475282,0.220465,0.4046,0.424064,0.196326,0.21503,0.196186,0.189502,0.192327,0.199243,0.173309,0.300085,0.297394,0.308613,0.389244,0.430624,0.483395,0.181468,0.160444,0.586204,0.378419,0.217535,0.207981,0.164825,0.199706,0.199082,0.186834,0.254887,0.434478,0.0952054,0,0.443223,0.593301,0.684917,0.386427,0.349262,0.241558,0.203231,0.216636,0.229601,0.258346,0.221387,0.202177,0.262252,0.262561,0.130567,0.376311,0.513155,0.537963,0.398261,0,0.496406,0.192145,0.243305,0.264304,0.238818,0.273211,0.270243,0.308428,0.248454,0.266851,0.327729,0.197091,0,0.636297,0.514838,0.690262,0,0.450961,0.312467,0.286558,0.300072,0.283805,0,0.305856,0.27686,0.33916,0.570502,0,0.457955,0.385398,0.690668,0.41699,0.608603,0.61005,0.35533,0.333231,0.352075,0.346401,0.38253,0.481275,0.414724,0.41214,0.730586,0.583763,0.42499,0,0,0.436002,0,0,0,0.428312,0,0,0,0,0.328623,0,0,0
0.700741,0.690614,0,0,0,0.748607,0.711894,0,0,0.656882,0,0,0,0,0.801263,0.77209,0,0.788025,0.863501,0.524503,0.626603,0,0,0.448946,0.531393,0,0,0.44032,0.681297,0.658869,0.846372,0,0,0.651522,0,0.67784,0,0.38159,0.741074,0,0.52185,0.67741,0.435664,0,0.597334,0.70603,0.74066,0.764213,0.752575,0.749565,0.631485,0.471678,0.401513,0.533573,0.428678,0.322374,0.425379,0.329376,0.372477,0.50206,0.679373,0.512435,0.678262,0.680841,0.629,0.982071,0.743779,0.78737,0.449486,0.262994,0.267252,0.305258,0.301207,0.348354,0.353986,0.381129,0.647681,0.624493,0.60789,0.704611,0.81291,0.645145,0.468631,0.137963,0.402431,0.21546,0.430905,0.256704,0.258302,0.291884,0.369747,0.3184,0.53676,0.620617,0.675144,0,0.63693,0.633408,0.968706,0.756989,0.44604,0.254599,0.260332,0.26287,0.265713,0.28752,0.338738,0.334385,0.505163,0.436292,0.624844,0.786742,0,0.969317,0.672697,0.789383,0.415177,0.494237,0.386255,0.340329,0.337386,0.393203,0.605654,0.438185,0.545631,0.648937,0.689713,0.715247,0.732017,0.558193,0.538934,0.63069,0.652144,0.48007,0.36378,0.390094,0.426285,0.448087,0.41618,0.40833,0.511334,0.719636,0.497255,0.739194,0.440645,0,0,0.453512,0,0,0,0.336859,0,0,0,0,0.437934,0,0,0
0.512594,0.434681,0,0,0,0.610297,0.254974,0,0,0.292211,0.406539,0,0,0,0.557536,0,0,0.475686,0.512716,0.337795,0.250617,0,0,0.282433,0.321973,0,0,0.35723,0.570486,0.613751,0.618967,0,0.723782,0,0.552856,0.36719,0.290469,0.213207,0.21439,0.270153,0.29175,0.331548,0.53547,0.712129,0.630538,0.707947,0.93713,0.695062,0.676441,0.635941,0.378773,0.414818,0.22131,0.158256,0.184735,0.210278,0.297711,0.344435,0.472778,0.568095,0.538895,0.583294,0.625136,0.619934,0.655777,0.64736,0.624807,0.467779,0.316886,0.238404,0.210584,0.225796,0.292392,0.408573,0.488568,0.598023,0.879472,0.583327,0.690928,0.619186,0.695207,0.704591,0.551762,0.52401,0.359359,0.260881,0.303505,0.2768,0.355736,0.607113,0.489689,0.460471,0.59191,0.596768,0.571012,0.648257,0.468113,0.653427,0.625185,0.798634,0.807373,0.560197,0.312492,0.354801,0.56324,0.556666,0.554442,0.58757,0.680285,0.682282,0.761312,0,0,0.589705,1,0,0,0,0.656507,0.447187,0.504945,0.548449,0.615391,0,0,0,0.873972,0,0.655225,0.853149,0.721071,0.633761,0.521278,0.641019,0.511239,0.633273,0.533551,0.634032,0.650559,0.627651,0.772786,0.695843,0.777077,0.739269,0.944154,0,0,0.650988,0,0,0,0.64324,0,0,0,0,0.708659,0,0,0
0.412227,0.501955,0,0,0,0.690619,0.74198,0,0,0.824537,0.502156,0,0,0,0.549825,0.531158,0,0.596188,0.695735,0.912037,0,0,0,0,0.757309,0,0,0.643119,0.539064,0.495843,0.419081,0,0.572872,0.949986,0.944726,0.763764,0,0.950662,0.74207,0.822397,0.560905,0,0.405262,0.378074,0.362962,0.330558,0.470617,0.700244,0.51644,0.672767,0.683896,0.604935,0.600357,0.811011,0.83212,0.685768,0.621769,0.569188,0.277645,0.309391,0.244909,0.219275,0.300877,0.278544,0.61148,0.524251,0.963508,0.51608,0.673264,0.715662,0.551791,0.595792,0.48176,0.659609,0.47552,0.245636,0.168187,0.157902,0.296303,0,0.627872,0.550636,0.442402,0,0.798592,0.697171,0.618635,0.586259,0.612603,0.374168,0.319722,0.235658,0.140515,0.0975496,0.248256,0.403449,0.47939,0.598473,0,0.973539,0.743564,0.739598,0.573419,0.458073,0.642002,0.483408,0.379896,0.27916,0.244902,0.216817,0.328586,0.277745,0,0.529928,0,0,0,0.581809,0.826722,0.504876,0.641782,0.576223,0,0,0.302304,0.314426,0.404057,0.249714,0.754723,0.757778,0.819371,0.795298,0,0.556056,0.76584,0.615406,0.607892,0.521952,0.518876,0.427417,0.556572,0.399076,0.46269,0.529069,0.579493,0,0,0.529927,0,0,0,0.417072,0,0,0,0,0.464815,0,0,0
