0,0,0,0,0,0
0,0,0,0,0,0
0,5,3,2,0,1.66667
0,0,0,0,0,0
0,0,0,0,0,0
0,5,4,2,0,1.25
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,-nan
0,3,2,0,0,1.5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,2,2,1,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,5,5,2,0,1
1,7,4,3,1,1.75
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,5,5,1,0,1
0,0,0,0,0,-nan
0,5,3,1,0,1.66667
0,0,0,0,0,0
1,0,0,0,0,-nan
0,3,2,1,0,1.5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,4,4,3,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,-nan
0,6,6,2,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,5,4,1,0,1.25
0,0,0,0,0,0
0,7,4,2,0,1.75
0,4,4,1,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,3,2,1,0,1.5
0,5,3,1,0,1.66667
0,0,0,0,0,0
0,0,0,0,0,0
0,3,2,1,0,1.5
