0,0,0,0,0,0
0,0,0,0,0,-nan
0,0,0,0,0,0
0,0,0,0,0,0
0,4,4,1,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,5,4,1,0,1.25
0,0,0,0,0,-nan
0,9,6,3,0,1.5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,16,7,2,2,2.28571
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,3,3,2,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,1,1,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,6,3,1,0,2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,-nan
0,0,0,0,0,0
0,0,0,0,0,0
0,3,3,2,0,1
1,8,4,1,0,2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,6,3,1,0,2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,7,5,1,1,1.4
0,4,4,2,0,1
0,5,4,2,0,1.25
