0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,-nan
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,6,6,0,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,-nan
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,-nan
0,0,0,0,0,0
0,0,0,0,0,0
0,7,4,0,0,1.75
1,9,6,0,1,1.5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,10,6,0,1,1.66667
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,7,7,5,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,14,10,0,1,1.4
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,7,5,1,1,1.4
0,0,0,0,0,0
0,0,0,0,0,0
1,12,9,5,0,1.33333
0,0,0,0,0,0
0,7,5,1,0,1.4
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,6,5,3,0,1.2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,-nan
1,8,6,5,1,1.33333
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,6,5,4,0,1.2
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,7,5,2,0,1.4
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,3,3,1,0,1
0,0,0,0,0,0
0,0,0,0,0,-nan
0,0,0,0,0,0
0,0,0,0,0,0
0,4,3,1,0,1.33333
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,7,5,3,0,1.4
0,0,0,0,0,0
0,4,4,1,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,3,2,1,0,1.5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,7,7,2,0,1
0,0,0,0,0,-nan
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,12,9,2,0,1.33333
0,0,0,0,0,0
0,0,0,0,0,0
0,5,5,3,0,1
0,0,0,0,0,0
1,9,7,0,0,1.28571
1,15,10,0,0,1.5
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,-nan
0,0,0,0,0,0
0,0,0,0,0,0
1,13,9,6,0,1.44444
0,0,0,0,0,0
0,5,5,4,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,14,10,0,0,1.4
0,0,0,0,0,0
1,11,10,0,0,1.1
0,0,0,0,0,0
0,0,0,0,0,0
0,8,6,5,0,1.33333
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
1,6,6,4,0,1
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,-nan
0,0,0,0,0,0
0,0,0,0,0,0
0,0,0,0,0,0
0,3,3,2,0,1
0,8,5,1,0,1.6
